45, 53
45, 50
28, 33
28, 37
28, 30
28, 35
28, 29
28, 32
28, 31
28, 34
28, 36
5, 32
5, 46
5, 57
5, 18
5, 60
5, 15
5, 56
5, 45
5, 78
5, 6
32, 36
32, 39
32, 34
32, 38
32, 35
32, 37
32, 33
32, 41
32, 40
46, 48
46, 50
46, 51
46, 47
46, 54
46, 49
46, 53
46, 52
46, 55
57, 60
57, 58
57, 73
57, 59
57, 70
57, 71
57, 64
57, 74
57, 72
18, 20
18, 19
18, 25
18, 22
18, 24
18, 21
18, 23
60, 64
60, 61
60, 67
60, 62
60, 69
60, 68
60, 65
60, 66
60, 63
15, 18
15, 30
15, 17
15, 29
15, 28
15, 27
15, 16
15, 31
15, 26
56, 78
56, 77
56, 3
56, 76
56, 75
56, 1
56, 2
56, 93
56, 92
45, 44
45, 88
45, 90
45, 89
45, 42
45, 4
45, 43
78, 81
78, 83
78, 86
78, 80
78, 87
78, 79
78, 85
78, 82
78, 84
6, 14
6, 7
6, 13
6, 10
6, 12
6, 11
6, 9
6, 8
6, 91
11, 13
11, 34
11, 62
11, 26
11, 79
11, 12
11, 51
11, 72
11, 1
11, 45
13, 16
13, 17
13, 19
13, 18
13, 21
13, 15
13, 20
13, 22
13, 14
34, 39
34, 40
34, 41
34, 36
34, 38
34, 35
34, 43
34, 37
34, 42
62, 63
62, 67
62, 64
62, 70
62, 71
62, 68
62, 66
62, 65
62, 69
26, 29
26, 28
26, 27
26, 30
26, 33
26, 32
26, 31
26, 57
79, 85
79, 83
79, 80
79, 82
79, 84
79, 86
79, 81
79, 88
79, 87
12, 13
12, 62
12, 34
12, 26
12, 51
12, 45
12, 60
12, 58
12, 44
51, 56
51, 55
51, 52
51, 54
51, 53
51, 50
51, 24
51, 25
51, 59
72, 89
72, 79
72, 85
72, 73
72, 75
72, 76
72, 74
72, 78
72, 83
72, 77
1, 4
1, 3
1, 10
1, 6
1, 8
1, 2
1, 5
1, 9
1, 7
45, 46
45, 48
45, 49
45, 47
45, 23
45, 61
2, 35
2, 13
2, 23
2, 44
2, 4
2, 9
2, 54
2, 11
2, 19
35, 37
35, 41
35, 43
35, 40
35, 36
35, 42
35, 58
35, 38
35, 39
13, 14
13, 34
13, 61
13, 60
13, 1
23, 26
23, 25
23, 29
23, 31
23, 24
23, 32
23, 27
23, 28
23, 30
44, 52
44, 47
44, 53
44, 51
44, 50
44, 46
44, 49
44, 45
44, 48
4, 8
4, 35
4, 5
4, 44
4, 2
4, 6
4, 57
4, 13
4, 23
9, 10
9, 4
9, 54
9, 7
9, 65
54, 33
54, 55
54, 4
54, 7
54, 59
11, 13
11, 14
11, 16
11, 15
11, 56
11, 12
11, 18
11, 3
11, 17
19, 22
19, 21
19, 20
19, 37
19, 63
19, 53
19, 64
19, 62
19, 66
24, 25
24, 53
24, 42
24, 41
24, 3
24, 43
24, 29
24, 55
24, 51
25, 29
25, 40
25, 38
25, 26
25, 32
25, 28
25, 15
25, 27
25, 39
53, 55
53, 63
53, 60
53, 62
53, 61
53, 64
53, 56
53, 54
53, 59
42, 43
42, 71
42, 47
42, 3
42, 48
42, 6
42, 49
42, 9
42, 50
41, 69
41, 68
41, 14
41, 23
41, 2
41, 22
41, 13
41, 21
41, 1
3, 6
3, 9
3, 4
3, 7
3, 10
3, 5
3, 8
3, 17
3, 11
43, 47
43, 71
43, 48
43, 70
43, 49
43, 12
43, 46
43, 44
43, 45
29, 32
29, 34
29, 37
29, 18
29, 30
29, 33
29, 36
29, 31
29, 35
55, 71
55, 20
55, 16
55, 19
55, 72
55, 57
55, 67
55, 56
55, 58
51, 53
51, 55
51, 63
51, 60
51, 66
51, 52
51, 62
51, 61
51, 65
13, 21
13, 29
13, 36
13, 26
13, 19
13, 39
13, 17
13, 14
13, 40
21, 29
21, 26
21, 36
21, 24
21, 23
21, 25
21, 22
21, 28
21, 37
29, 30
29, 31
29, 35
29, 34
29, 32
29, 33
26, 27
26, 21
26, 44
26, 43
19, 12
19, 11
17, 18
17, 38
17, 9
17, 2
17, 8
17, 42
17, 10
17, 41
17, 3
14, 16
14, 15
14, 4
14, 7
14, 5
14, 20
14, 46
14, 6
14, 1
40, 51
40, 53
40, 49
40, 50
40, 54
40, 48
40, 45
40, 52
40, 47
26, 16
26, 28
26, 67
26, 52
26, 36
26, 46
26, 27
26, 57
26, 44
16, 20
16, 21
16, 18
16, 25
16, 23
16, 24
16, 17
16, 22
16, 19
28, 5
28, 73
28, 35
28, 30
28, 34
28, 29
28, 31
28, 33
28, 32
67, 73
67, 72
67, 68
67, 70
67, 74
67, 75
67, 76
67, 71
67, 69
52, 47
52, 3
52, 4
52, 51
36, 39
36, 44
36, 42
36, 40
36, 41
36, 38
36, 43
36, 45
36, 37
46, 52
46, 15
46, 54
46, 14
46, 49
46, 53
46, 55
46, 50
46, 48
27, 12
27, 13
27, 11
27, 56
57, 64
57, 58
57, 66
57, 65
57, 62
57, 63
57, 60
57, 61
57, 59
44, 7
44, 9
44, 2
44, 8
44, 10
44, 1
44, 6
44, 78
44, 77
31, 33
31, 42
31, 59
31, 62
31, 44
31, 50
31, 54
31, 65
31, 73
33, 38
33, 34
33, 35
33, 32
33, 36
33, 37
33, 6
33, 39
33, 40
42, 26
42, 43
42, 32
42, 19
42, 41
42, 10
42, 4
59, 60
59, 58
59, 11
59, 53
59, 24
59, 21
59, 28
59, 18
62, 64
62, 63
62, 61
62, 22
62, 58
62, 29
62, 9
62, 5
62, 24
44, 47
44, 16
44, 1
44, 46
44, 49
44, 45
44, 15
44, 48
44, 2
50, 16
50, 1
50, 15
50, 51
50, 52
50, 2
50, 8
50, 7
50, 3
54, 55
54, 56
54, 57
54, 53
54, 41
54, 27
54, 20
54, 14
54, 17
65, 72
65, 67
65, 68
65, 66
65, 30
65, 70
65, 69
65, 25
65, 71
73, 74
73, 23
73, 12
73, 75
73, 13
12, 50
12, 66
12, 16
12, 26
12, 61
12, 47
12, 13
12, 37
12, 43
50, 52
50, 56
50, 51
50, 53
50, 54
50, 59
50, 57
50, 55
50, 58
66, 68
66, 71
66, 73
66, 72
66, 70
66, 69
66, 74
66, 3
66, 67
16, 18
16, 24
16, 25
16, 20
16, 22
16, 21
16, 19
16, 23
16, 17
26, 28
26, 32
26, 31
26, 29
26, 33
26, 34
26, 27
26, 35
26, 30
61, 64
61, 63
61, 65
61, 60
61, 62
61, 9
61, 5
61, 4
61, 36
47, 48
47, 7
47, 8
47, 2
13, 15
13, 14
13, 1
13, 75
37, 40
37, 42
37, 39
37, 41
37, 38
37, 10
37, 11
43, 47
43, 45
43, 48
43, 44
43, 46
43, 49
43, 7
43, 6
43, 8
2, 43
2, 82
2, 52
2, 23
2, 72
2, 3
2, 13
2, 62
2, 33
43, 51
43, 47
43, 1
43, 49
43, 44
43, 48
43, 46
43, 45
43, 50
82, 89
82, 85
82, 84
82, 91
82, 87
82, 88
82, 86
82, 90
82, 83
52, 56
52, 55
52, 59
52, 58
52, 61
52, 53
52, 60
52, 57
52, 54
23, 25
23, 32
23, 26
23, 30
23, 28
23, 27
23, 29
23, 31
23, 24
72, 76
72, 80
72, 77
72, 75
72, 81
72, 79
72, 78
72, 74
72, 73
3, 12
3, 9
3, 7
3, 6
3, 8
3, 10
3, 4
3, 5
3, 11
13, 21
13, 18
13, 17
13, 14
13, 20
13, 15
13, 22
13, 19
13, 16
62, 63
62, 67
62, 64
62, 65
62, 69
62, 70
62, 71
62, 68
62, 66
33, 41
33, 37
33, 42
33, 39
33, 34
33, 38
33, 35
33, 40
33, 36
2, 8
2, 39
2, 14
2, 42
2, 29
2, 11
2, 65
2, 63
2, 52
8, 9
8, 10
8, 3
8, 7
39, 41
39, 40
39, 9
39, 1
39, 4
39, 5
39, 6
14, 17
14, 21
14, 18
14, 15
14, 16
14, 19
14, 20
14, 23
14, 22
42, 51
42, 50
42, 48
42, 44
42, 43
42, 47
42, 45
42, 49
42, 46
29, 34
29, 36
29, 33
29, 38
29, 35
29, 37
29, 30
29, 31
29, 32
11, 14
11, 13
11, 12
11, 28
11, 25
11, 24
11, 26
11, 27
11, 17
65, 66
65, 64
63, 62
52, 57
52, 56
52, 60
52, 54
52, 55
52, 61
52, 53
52, 58
52, 59
30, 50
30, 44
30, 34
30, 37
30, 48
30, 32
30, 38
30, 36
30, 31
50, 51
50, 58
50, 52
50, 53
50, 59
50, 55
50, 24
50, 54
50, 27
44, 12
34, 35
34, 26
34, 29
34, 57
34, 28
37, 50
37, 58
37, 56
37, 11
37, 2
37, 5
37, 6
37, 3
37, 4
48, 49
48, 18
48, 15
48, 13
48, 60
48, 17
48, 1
48, 7
48, 16
32, 33
32, 25
32, 19
32, 23
32, 21
32, 22
32, 61
32, 14
32, 20
38, 44
38, 43
38, 40
38, 42
38, 46
38, 45
38, 39
38, 47
38, 41
36, 8
36, 10
36, 48
36, 9
16, 89
16, 44
16, 66
16, 93
16, 74
16, 54
16, 34
16, 27
16, 17
16, 64
89, 92
89, 90
89, 91
89, 3
89, 11
89, 13
89, 4
89, 1
89, 8
44, 46
44, 45
44, 47
44, 53
44, 49
44, 52
44, 50
44, 48
44, 51
66, 67
66, 69
66, 70
66, 72
66, 71
66, 68
66, 73
66, 12
66, 79
93, 99
93, 98
93, 95
93, 100
93, 97
93, 2
93, 101
93, 96
93, 94
74, 78
74, 83
74, 84
74, 77
74, 80
74, 81
74, 75
74, 82
74, 76
54, 62
54, 55
54, 57
54, 61
54, 56
54, 58
54, 60
54, 59
54, 63
34, 43
34, 41
34, 36
34, 42
34, 38
34, 40
34, 35
34, 39
34, 37
27, 31
27, 33
27, 32
27, 28
27, 29
27, 30
27, 10
27, 9
27, 14
17, 22
17, 24
17, 19
17, 20
17, 21
17, 26
17, 18
17, 25
17, 23
64, 65
64, 6
64, 85
64, 86
64, 88
64, 87
64, 5
64, 7
64, 15
2, 35
2, 45
2, 13
2, 65
2, 74
2, 3
2, 84
2, 55
2, 24
2, 19
35, 43
35, 42
35, 36
35, 37
35, 40
35, 41
35, 39
35, 38
35, 44
45, 51
45, 52
45, 47
45, 48
45, 49
45, 50
45, 54
45, 53
45, 46
13, 35
13, 45
13, 24
13, 19
13, 14
13, 15
13, 18
13, 17
13, 16
65, 74
65, 69
65, 68
65, 70
65, 66
65, 71
65, 72
65, 73
65, 67
74, 77
74, 79
74, 78
74, 82
74, 76
74, 81
74, 75
74, 83
74, 80
3, 11
3, 9
3, 10
3, 4
3, 5
3, 7
3, 12
3, 6
3, 8
84, 93
84, 88
84, 85
84, 90
84, 89
84, 91
84, 86
84, 92
84, 87
55, 60
55, 61
55, 62
55, 63
55, 59
55, 57
55, 58
55, 64
55, 56
24, 31
24, 32
24, 26
24, 29
24, 1
24, 28
24, 25
24, 30
24, 27
19, 24
19, 23
19, 31
19, 33
19, 21
19, 34
19, 26
19, 20
19, 22
3, 14
3, 24
3, 72
3, 42
3, 62
3, 82
3, 52
3, 32
3, 4
14, 18
14, 22
14, 23
14, 15
14, 20
14, 16
14, 21
14, 17
14, 19
24, 2
24, 1
24, 27
24, 28
24, 31
24, 30
24, 25
24, 26
24, 29
72, 74
72, 75
72, 73
72, 80
72, 76
72, 78
72, 79
72, 81
72, 77
42, 49
42, 44
42, 45
42, 51
42, 50
42, 43
42, 47
42, 48
42, 46
62, 71
62, 70
62, 69
62, 66
62, 64
62, 63
62, 68
62, 65
62, 67
82, 90
82, 89
82, 84
82, 91
82, 85
82, 88
82, 87
82, 83
82, 86
52, 56
52, 57
52, 58
52, 53
52, 61
52, 55
52, 59
52, 60
52, 54
32, 36
32, 40
32, 39
32, 37
32, 35
32, 33
32, 38
32, 34
32, 41
4, 8
4, 6
4, 5
4, 7
4, 10
4, 12
4, 13
4, 9
4, 11
16, 44
16, 33
16, 54
16, 17
16, 64
16, 74
16, 27
16, 37
16, 84
44, 52
44, 51
44, 45
44, 46
44, 50
44, 53
44, 48
44, 49
44, 47
33, 37
33, 34
33, 42
33, 40
33, 41
33, 35
33, 36
33, 43
33, 39
54, 58
54, 60
54, 57
54, 61
54, 56
54, 62
54, 55
54, 59
54, 11
17, 22
17, 7
17, 23
17, 21
17, 20
17, 24
17, 18
17, 19
17, 25
64, 70
64, 66
64, 73
64, 68
64, 72
64, 69
64, 71
64, 67
64, 65
74, 79
74, 83
74, 75
74, 77
74, 82
74, 76
74, 80
74, 81
74, 78
27, 32
27, 28
27, 31
27, 29
27, 30
27, 13
27, 89
27, 26
27, 2
37, 38
37, 6
37, 3
37, 9
37, 1
37, 4
37, 5
37, 15
84, 87
84, 85
84, 14
84, 86
84, 8
84, 63
84, 12
84, 10
84, 88
1, 52
1, 71
1, 22
1, 81
1, 56
1, 12
1, 42
1, 32
1, 2
52, 56
52, 55
52, 54
52, 53
52, 66
52, 67
52, 69
52, 70
52, 68
71, 74
71, 78
71, 80
71, 76
71, 79
71, 75
71, 72
71, 77
71, 73
22, 23
22, 29
22, 30
22, 26
22, 31
22, 24
22, 28
22, 27
22, 25
81, 84
81, 87
81, 85
81, 86
81, 83
81, 89
81, 82
81, 88
81, 90
56, 61
56, 63
56, 59
56, 64
56, 57
56, 58
56, 62
56, 65
56, 60
12, 19
12, 15
12, 16
12, 17
12, 20
12, 14
12, 18
12, 13
12, 21
42, 49
42, 47
42, 43
42, 44
42, 51
42, 48
42, 45
42, 50
42, 46
32, 39
32, 36
32, 35
32, 41
32, 38
32, 33
32, 37
32, 40
32, 34
2, 10
2, 8
2, 7
2, 5
2, 11
2, 9
2, 6
2, 3
2, 4
8, 12
8, 9
8, 36
8, 61
8, 71
8, 82
8, 26
8, 50
8, 46
12, 2
12, 13
12, 18
12, 20
12, 15
12, 17
12, 19
12, 16
12, 14
9, 12
9, 21
9, 10
9, 24
9, 1
9, 25
9, 23
9, 22
9, 11
36, 38
36, 40
36, 39
36, 44
36, 43
36, 45
36, 42
36, 41
36, 37
61, 65
61, 63
61, 62
61, 69
61, 68
61, 70
61, 67
61, 66
61, 64
71, 73
71, 78
71, 76
71, 79
71, 77
71, 80
71, 75
71, 72
71, 74
82, 83
82, 84
82, 85
82, 81
82, 6
82, 7
82, 86
82, 87
26, 34
26, 33
26, 29
26, 35
26, 30
26, 32
26, 31
26, 27
26, 28
50, 57
50, 55
50, 54
50, 52
50, 59
50, 53
50, 56
50, 51
50, 58
46, 47
46, 49
46, 3
46, 4
46, 48
46, 5
46, 60
18, 55
18, 19
18, 54
18, 8
18, 42
18, 23
18, 59
18, 43
18, 31
18, 51
55, 59
55, 64
55, 62
55, 63
55, 57
55, 56
55, 61
55, 65
55, 58
19, 23
19, 42
19, 43
19, 31
19, 20
19, 49
19, 41
19, 22
19, 21
54, 55
54, 59
54, 62
54, 70
54, 66
54, 68
54, 69
54, 64
54, 67
8, 15
8, 14
8, 10
8, 17
8, 12
8, 13
8, 16
8, 9
8, 11
42, 3
42, 41
23, 30
23, 26
23, 27
23, 24
23, 28
23, 29
23, 25
23, 4
23, 7
59, 55
59, 60
59, 1
43, 47
43, 45
43, 48
43, 71
43, 46
43, 44
43, 6
43, 72
43, 2
31, 38
31, 33
31, 34
31, 37
31, 35
31, 36
31, 40
31, 32
31, 39
51, 52
51, 49
51, 5
51, 73
51, 53
51, 50
1, 22
1, 82
1, 42
1, 12
1, 2
1, 52
1, 32
1, 72
1, 62
22, 31
22, 25
22, 27
22, 29
22, 28
22, 26
22, 24
22, 23
22, 30
82, 90
82, 89
82, 86
82, 87
82, 84
82, 88
82, 85
82, 83
82, 91
42, 44
42, 48
42, 47
42, 46
42, 51
42, 43
42, 45
42, 49
42, 50
12, 17
12, 15
12, 21
12, 19
12, 16
12, 13
12, 14
12, 18
12, 20
2, 6
2, 10
2, 8
2, 7
2, 5
2, 3
2, 11
2, 9
2, 4
52, 60
52, 61
52, 57
52, 55
52, 54
52, 53
52, 56
52, 58
52, 59
32, 38
32, 39
32, 37
32, 41
32, 40
32, 35
32, 33
32, 36
32, 34
72, 74
72, 77
72, 76
72, 79
72, 75
72, 73
72, 81
72, 78
72, 80
62, 71
62, 65
62, 70
62, 63
62, 66
62, 69
62, 67
62, 64
62, 68
5, 6
5, 22
5, 74
5, 64
5, 12
5, 58
5, 84
5, 38
5, 49
5, 30
6, 22
6, 12
6, 30
6, 8
6, 9
6, 21
6, 37
6, 10
6, 7
22, 30
22, 28
22, 24
22, 27
22, 29
22, 26
22, 34
22, 23
22, 25
74, 79
74, 75
74, 81
74, 78
74, 77
74, 83
74, 82
74, 76
74, 80
64, 65
64, 66
64, 68
64, 73
64, 70
64, 72
64, 69
64, 67
64, 71
12, 17
12, 13
12, 20
12, 16
12, 15
12, 19
12, 18
12, 14
12, 3
58, 63
58, 60
58, 61
58, 59
58, 62
58, 57
58, 1
84, 87
84, 90
84, 91
84, 92
84, 88
84, 89
84, 93
84, 86
84, 85
38, 42
38, 46
38, 43
38, 44
38, 47
38, 45
38, 39
38, 40
38, 41
49, 51
49, 50
49, 56
49, 53
49, 54
49, 52
49, 55
49, 48
49, 2
30, 34
30, 31
30, 33
30, 32
30, 35
30, 94
30, 36
30, 11
30, 4
1, 70
1, 32
1, 60
1, 50
1, 74
1, 12
1, 2
1, 22
1, 33
70, 74
70, 78
70, 72
70, 87
70, 85
70, 86
70, 71
70, 84
70, 73
32, 33
32, 43
32, 48
32, 45
32, 44
32, 37
32, 49
32, 46
32, 47
60, 61
60, 64
60, 66
60, 65
60, 68
60, 63
60, 62
60, 69
60, 67
50, 51
50, 54
50, 52
50, 53
50, 59
50, 56
50, 57
50, 55
50, 58
74, 78
74, 80
74, 76
74, 83
74, 75
74, 82
74, 77
74, 79
74, 81
12, 19
12, 14
12, 21
12, 20
12, 13
12, 15
12, 16
12, 18
12, 17
2, 9
2, 6
2, 3
2, 4
2, 7
2, 5
2, 8
2, 11
2, 10
22, 29
22, 26
22, 25
22, 31
22, 23
22, 24
22, 27
22, 28
22, 30
33, 37
33, 41
33, 36
33, 38
33, 34
33, 35
33, 42
33, 39
33, 40
3, 42
3, 80
3, 62
3, 52
3, 23
3, 14
3, 69
3, 4
3, 29
3, 89
42, 46
42, 51
42, 48
42, 49
42, 50
42, 45
42, 44
42, 43
42, 47
80, 89
80, 82
80, 83
80, 84
80, 87
80, 85
80, 88
80, 81
80, 86
62, 69
62, 68
62, 63
62, 67
62, 79
62, 66
62, 78
62, 64
62, 65
52, 55
52, 61
52, 58
52, 60
52, 59
52, 57
52, 53
52, 54
52, 56
23, 29
23, 41
23, 28
23, 39
23, 24
23, 26
23, 27
23, 40
23, 25
14, 1
14, 17
14, 21
14, 22
14, 19
14, 15
14, 16
14, 20
14, 18
69, 2
69, 72
69, 73
69, 74
69, 77
69, 70
69, 71
69, 76
69, 75
4, 9
4, 8
4, 7
4, 5
4, 11
4, 6
4, 12
4, 10
4, 13
29, 36
29, 32
29, 35
29, 34
29, 31
29, 38
29, 37
29, 30
29, 33
89, 90
89, 95
89, 91
89, 92
89, 97
89, 98
89, 93
89, 96
89, 94
3, 24
3, 52
3, 4
3, 56
3, 33
3, 15
3, 63
3, 42
3, 11
3, 72
24, 33
24, 26
24, 32
24, 30
24, 29
24, 28
24, 25
24, 27
24, 31
52, 56
52, 53
52, 62
52, 61
52, 59
52, 55
52, 60
52, 54
52, 58
4, 11
4, 6
4, 5
4, 14
4, 7
4, 9
4, 8
4, 10
4, 77
56, 58
56, 57
56, 87
56, 86
56, 85
33, 40
33, 41
33, 38
33, 35
33, 37
33, 82
33, 36
33, 39
33, 34
15, 21
15, 22
15, 17
15, 16
15, 19
15, 20
15, 1
15, 23
15, 18
63, 65
63, 72
63, 67
63, 70
63, 71
63, 69
63, 68
63, 66
63, 64
42, 46
42, 51
42, 48
42, 44
42, 43
42, 50
42, 45
42, 47
42, 49
11, 13
11, 12
11, 2
11, 74
11, 88
11, 84
11, 78
11, 79
11, 76
72, 73
72, 89
72, 75
72, 81
72, 91
72, 92
72, 80
72, 83
72, 90
4, 36
4, 6
4, 42
4, 14
4, 26
4, 7
4, 13
4, 21
4, 31
36, 42
36, 38
36, 45
36, 40
36, 37
36, 43
36, 39
36, 44
36, 41
6, 5
42, 44
42, 43
42, 36
42, 40
14, 15
14, 18
14, 20
14, 17
14, 19
14, 16
14, 1
14, 3
26, 42
26, 24
26, 27
26, 22
26, 25
26, 33
26, 28
7, 9
7, 8
7, 29
7, 35
7, 30
7, 23
7, 2
31, 34
31, 32
31, 33
31, 11
31, 24
31, 21
31, 12
31, 10
31, 20
3, 31
3, 6
3, 53
3, 63
3, 27
3, 24
3, 52
3, 21
3, 44
31, 33
31, 38
31, 36
31, 39
31, 34
31, 40
31, 37
31, 41
31, 35
6, 8
6, 9
6, 18
6, 16
6, 17
6, 14
6, 7
6, 15
6, 12
53, 56
53, 57
53, 60
53, 59
53, 61
53, 55
53, 62
53, 58
53, 54
27, 28
27, 43
27, 29
27, 4
27, 1
27, 66
27, 5
24, 26
24, 25
24, 2
24, 19
52, 51
52, 65
52, 64
21, 22
21, 20
21, 30
21, 23
21, 13
21, 32
21, 11
21, 10
21, 42
44, 47
44, 48
44, 50
44, 49
44, 46
44, 45
3, 40
3, 4
3, 65
3, 46
3, 8
3, 19
3, 32
3, 48
3, 75
40, 65
40, 46
40, 48
40, 41
40, 44
40, 42
40, 64
40, 45
40, 43
4, 8
4, 19
4, 6
4, 18
4, 7
4, 5
4, 30
4, 29
4, 31
65, 73
65, 66
65, 72
65, 67
65, 70
65, 68
65, 71
65, 74
65, 69
46, 48
46, 63
46, 47
46, 59
46, 62
46, 58
46, 60
46, 61
46, 57
8, 12
8, 10
8, 9
8, 11
8, 17
8, 13
8, 15
8, 16
8, 14
19, 22
19, 25
19, 23
19, 27
19, 24
19, 28
19, 21
19, 26
19, 20
32, 1
32, 34
32, 38
32, 36
32, 33
32, 2
32, 39
32, 37
32, 35
48, 57
48, 49
48, 51
48, 55
48, 52
48, 56
48, 54
48, 50
48, 53
75, 79
75, 82
75, 84
75, 83
75, 77
75, 78
75, 80
75, 81
75, 76
3, 45
3, 4
3, 49
3, 14
3, 57
3, 35
3, 47
3, 25
3, 24
45, 49
45, 57
45, 47
45, 60
45, 50
45, 65
45, 53
45, 51
45, 46
4, 10
4, 7
4, 9
4, 5
4, 12
4, 8
4, 13
4, 6
4, 11
49, 50
49, 51
49, 52
49, 53
49, 55
49, 67
49, 54
49, 56
49, 63
14, 16
14, 22
14, 17
14, 19
14, 15
14, 21
14, 20
14, 18
14, 23
57, 58
57, 68
57, 59
57, 64
57, 77
57, 73
57, 61
57, 76
57, 74
35, 40
35, 36
35, 41
35, 42
35, 39
35, 37
35, 43
35, 44
35, 38
47, 69
47, 66
47, 62
47, 75
47, 48
47, 2
47, 72
47, 71
47, 70
25, 27
25, 31
25, 34
25, 28
25, 30
25, 26
25, 29
25, 33
25, 32
24, 1
1, 40
1, 24
1, 80
1, 82
1, 22
1, 70
1, 12
1, 60
1, 50
1, 2
40, 49
40, 43
40, 42
40, 44
40, 41
40, 46
40, 45
40, 47
40, 48
24, 27
24, 30
24, 31
24, 33
24, 29
24, 28
24, 26
24, 25
24, 32
80, 82
80, 97
80, 92
80, 93
80, 96
80, 83
80, 95
80, 81
80, 94
82, 83
